,Memory CD4 T cell,Naive CD8 T cell,Naive CD4 T cell,CD16 NK cell,GZMK CD8 T cell,Memory B cell,CD16 monocyte,PreB cell,MHCII low CD14 monocyte,GZMB CD8 T cell,Tissue-resident NK cell,Treg cell,MHCII high CD14 monocyte,Naive B cell,MAIT cell,CD56 NK cell,Myelocyte,pDC,Cycling preB cell,S100A+ preNeutrophil,Megakaryocyte progenitor,Cycling proB cell,Plasma cell,Cycling S100A+ preNeutrophil,Cycling T/NK cell,Early SOX4+ erythroblast,Gamma delta T cell,Hematopoietic stem cell,cDC2,Megakaryocyte,INF-activated T cell,Intermediate EPCAM+ erythroblast,ILC,Fetal HBG+ erythrocyte,Fibroblast,Mesenchymal stromal cell,Megakaryocyte–erythroid progenitor,Late hemoglobin+ erythroblast,ProB cell,Promyelocyte,Cycling cDC2,Common myeloid progenitor,Myeloid pre-pDC,Granulocyte-monocyte progenitor,Common lymphoid progenitor,Red blood cell,Lymphoid pre-pDC,Macrophage,cDC1,Mast cell,Multipotent progenitor,Common dendritic progenitor,Osteoclast,Metamyelocyte/Band neutrophil
ba9a95cf-44ce-4126-ba21-4970dfa12593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03818033504332603,0.0,0.0,0.0,0.0,0.0,0.39193971692326807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698799480334059
64f0c38f-7f87-4c4b-9e37-66f32645dde4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05717350841972877,0.0,0.0,0.0,0.21596634390214128,0.2595395098710366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054772328497596806,0.0,0.0,0.0,0.0,0.14213937958378375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040892972571273
a45a91f6-55a5-4a5e-ba54-0ac0b4e87d8c,0.0,0.0,0.0,0.0,0.12146174019150593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05606014689953174,0.261606835840263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691360659463978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12338349971377176,0.0,0.0,0.0,0.3305741707602879
31ac4afd-8195-479a-97da-92edaa89a85e,0.0,0.0,0.0,0.0,0.0521704574278275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20888286673474835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125273296440726,0.0,0.0,0.0,0.0,0.32269797294559033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11473846546118549,0.0,0.0,0.0,0.17623694098992224
646631ce-7a1f-4274-abb7-780b939e182f,0.0,0.0,0.0,0.0,0.06711682672871752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1596270747277355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16085042593734472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6124056726062023
8e57db50-eb17-4d95-8806-081290ea3cfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25804322625766973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09553544815071274,0.0,0.0,0.0,0.0,0.08654650599483045,0.13741582820369658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42245899139309046
75343469-9740-4b3f-83f9-82507f697fd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016033989375570917,0.0,0.0,0.3156648014906091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10225280688913475,0.0,0.0,0.0,0.0,0.0,0.04760927140694205,0.0,0.0,0.0,0.0,0.05108865103716176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4673504798005813
558a239b-fe8b-4b56-9137-4cacf8324995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07256811290456877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1586961593652255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687357277302056
67cf58e9-203e-455a-a25d-5e38d08028bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04704094564155741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033000103199068515,0.0,0.0,0.0,0.0,0.0,0.40800980169860834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5119491494607656
3997c824-8b85-4e1d-b4b1-d32c26155296,0.0,0.0,0.0,0.0,0.04040071586511736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060560957241752235,0.0,0.0,0.0,0.0,0.0,0.3432338953412041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558044315519263
088c2e4e-fc4e-4252-84ed-e3ca2c401958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469346419693099,0.4032180134077723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15402886995599477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780596524393019
6d271451-affa-4c76-bce5-6bf8622d83a9,0.0,0.0,0.0,0.0,0.07218664845727478,0.0,0.0,0.0,0.0,0.0,0.02992348312594703,0.0,0.006918925878242631,0.2992776152877917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1366749605377808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4550183667129631
137dfe0a-2a2b-423c-9a8a-78233b6ead74,0.0,0.0,0.0,0.0,0.02495306630889902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21936585158821276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976572121128441,0.0,0.0,0.0,0.0,0.02207872233036023,0.0,0.0,0.0,0.0,0.0,0.012757413514057762,0.0,0.0,0.0,0.0,0.374392917634181,0.0,0.0,0.0,0.24879481651144517
153bc9ff-39c9-4890-a085-a46c530a7e97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12494483387392812,0.0,0.0,0.26443335052326283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13115505484103765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794667607617715
3f67b6bc-8886-459a-be73-d702f977a8ba,0.0,0.0,0.0,0.0,0.0391129295294205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2194813503795569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05014274865931354,0.0,0.0,0.0,0.0,0.0,0.14133319398505312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20115581241375605,0.0,0.0,0.0,0.34877396503289987
300fa3a7-3c42-4edc-8992-400188e762b4,0.0,0.0,0.0,0.0,0.035845938812178915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22425138805860814,0.2753623490257738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18053875198043748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28400157212300164
b8492e1a-aa02-4585-a5be-75f9833c8c3f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018356338945987566,0.0,0.0,0.0,0.3351949603947104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23506393703543382,0.0,0.0,0.0,0.0,0.09288985570591742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10822014797705537,0.0,0.0,0.0,0.21027475994089553
b4bc4666-13ba-4864-be9b-89ff8a0a1bd8,0.0,0.0,0.0,0.0,0.058957726299085515,0.0,0.0,0.0,0.0,0.07169612743926101,0.0,0.0,0.0,0.36140747841264265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834277536852218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01562539373003247,0.0,0.0,0.0,0.3088855204337566
06d713a5-61fe-450b-bb81-721ab8aa0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059210548681933754,0.0,0.02071343141572858,0.34696343988661266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11714593631158692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45596664370413803
f95063bc-a640-4980-99a7-84645902daf4,0.0,0.0,0.0,0.0,0.011400963374364465,0.0,0.0,0.0,0.0,0.15064144718829145,0.026933687854989057,0.0,0.0758325809313125,0.2693884960544846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07959824865709952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862045759394584
ab60901b-d2ad-401a-9742-52df35ce1de0,0.0,0.0,0.0,0.0,0.058105718029707716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07353195313491684,0.1949430598484566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04981664717140355,0.0,0.0,0.0,0.0,0.08859518366783992,0.0,0.0,0.0,0.0,0.0,0.09263200908737691,0.0,0.0,0.0,0.0,0.25797826354659703,0.0,0.0,0.0,0.18439716551370142
b1c32911-5ca8-4b77-8063-a97c30a3a348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013766415935840775,0.026703012241076438,0.0,0.0,0.36715978170502794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20729338592907573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38507740418897907
898a092e-89fe-4010-afea-14c605f99481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774703653067492,0.0,0.0,0.34135650611433627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18310249637346213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04449680501475487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35357382719069747
5ece14fd-3d7f-4ecb-96aa-2c44d8f15ca4,0.0,0.0,0.0,0.0,0.025793664808937536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28947595388500535,0.16421345838762968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12979894793645605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3907179749819714
27bb612c-a74a-4088-b0ea-1dbe28e7a725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4071294190385982,0.0796582777624346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09417452227380142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4190377809251658
ce7e25dc-5df9-48c5-8f9f-756f6cf765eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01966521106151124,0.0,0.0,0.0,0.34113338598534027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19740694791767413,0.0,0.0,0.0,0.0,0.0,0.029607053200151036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121874018353234
ffc915b8-cacd-4974-a040-ee496f0efc0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27609622384342797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08896914321343727,0.0,0.0,0.0,0.0,0.0,0.18724191478060717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4476927181625277
96686a1a-16d0-4cdc-b1f7-5dbbf4cf1c9f,0.0,0.0,0.0,0.0,0.018229671468426578,0.0,0.0,0.0,0.0,0.0,0.0004951461025730825,0.0,0.0,0.3534882721985131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027911039423760384,0.0,0.0,0.0,0.0,0.0,0.10635011314578866,0.0,0.0,0.0,0.0,0.0,0.07996990856944315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4386757845728793
66392380-a9fe-45b7-9191-60993f3f77f4,0.0,0.0,0.0,0.0,0.05043964036831047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06400725112413592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10697600200809296,0.0,0.0,0.0,0.0,0.0,0.30212705773566073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764500487638
196d4b0c-a4ec-4915-b706-ada86ab483ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17744351124763183,0.25502093032020257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278195571181077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397160013140581
be6dd0e8-9966-4961-987d-4d64d15ff9ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1420538323087298,0.0,0.0,0.0,0.8579461676912702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ef009667-aaaf-4138-a170-e446012e0930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07381730752146579,0.465468274237548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838025120067018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769119062342846
5b846aad-6133-4133-a78b-65be81332cb4,0.0,0.0,0.0,0.0,0.048354180811695506,0.0,0.0,0.0,0.0,0.0,0.011767379528858424,0.0,0.0,0.47361524836803554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275012397918043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33351306731223
fcc2192a-1f54-49c5-b3e6-e9bd8025df67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005357961338679097,0.0,0.0,0.0,0.30228356778866433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17503430676860368,0.0,0.0,0.0,0.26412511433211905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25319904977193386
5088a594-ae6e-4f03-8cfd-97d9c62b2196,0.0,0.0,0.0,0.0,0.1633083160452139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19158976823131768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1584423105909391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11475735231266537,0.0,0.0,0.0,0.371902252819864
e5a70f71-1dd4-49e5-9113-1404fa9fc791,0.0,0.0,0.0,0.0,0.010058940704281922,0.0,0.0,0.0,0.0,0.0,0.026944526748891053,0.0,0.0,0.15753221217887242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185759969848595,0.0,0.0,0.0,0.0,0.0,0.06032642174547839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265619016376166
810d293b-7dfc-4e91-ab29-042457632399,0.0,0.0,0.0,0.0,0.17269197812814868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27475768480767937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15449058010296407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3980597569612078
11ed5289-050e-434a-a24e-79854b0d9dcc,0.0,0.0,0.0,0.0,0.11258754122382407,0.0,0.0,0.0,0.0,0.0,0.002847562651069664,0.0,0.0,0.22654806097778885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20041404626783835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45760278887947897
c5f2311c-020a-47cd-a065-7fbc34488405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38313476880887354,0.0,0.0,0.0,0.38961191762226755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04700541298954349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18024790057931542
a42bc793-f21d-45d1-9ab3-bfa9de25612e,0.0,0.0,0.0,0.0,0.02551308651297836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23826050706354193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11385441523379872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08770226326915083,0.0,0.0,0.0,0.0,0.16816537793313416,0.0,0.0,0.0,0.366504349987396
46692ac0-8993-4cd3-9590-32ec9dd2c802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030170571431696415,0.0,0.007339666136546322,0.2908968552817169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10709937767805892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644935294719815
88765a3f-631d-4e47-a012-e2470633a505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08674994640393459,0.0,0.0,0.0,0.7416107506659483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019674099483881224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15196520344623585
83ae044d-2975-478c-902c-776858c2ba3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3050136172852349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17454344941099312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204429333037719
ef853801-83be-4011-ba4d-6e2fe7153b05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3063357814778933,0.0,0.0,0.0,0.23080628845319848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756524913650374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008906479108332227,0.0,0.0,0.0,0.3782989595955385
d1bf3b65-493e-4249-8cb3-7c9f8ce4dc48,0.0,0.0,0.0,0.0,0.04119442750695472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33681037383566276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616368836300992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603583150272833
1a93dd15-f404-484c-b67c-98169d5522c7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06929677489628713,0.0,0.0,0.0,0.35620599442963913,0.21882788299551334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1417268180410943,0.0,0.0,0.0,0.0,0.007084180134565373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20685834950290077
42e2ed30-e08b-4d24-9e83-d1c3ecbd0fb4,0.0,0.0,0.0,0.0,0.01344646092644469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131967483488983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21810096480340768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4552558259212494
93ff9379-d1a1-412f-a776-c53397ba0dc3,0.0,0.0,0.0,0.0,0.09332337050688357,0.0,0.0,0.0,0.0,0.0,0.017759186449603306,0.0,0.0,0.28046183424451937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14698622942155562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46146937937743826
fff35c80-88cd-4923-80c1-0273ba5bed0f,0.0,0.0,0.0,0.0,0.06498675193440007,0.0,0.0,0.0,0.0,0.005166426628126229,0.016528422060188935,0.0,0.11057642428262925,0.285334374127829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09978587770332921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41762172326349734
96b43e99-d81e-44d2-aac5-a6eb92727368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10212032224513405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07080509392841886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153193837715335,0.0,0.0,0.0,0.0,0.0,0.2657143429203126,0.0,0.0,0.0,0.0,0.2428065393814726,0.0,0.0,0.0,0.2032343177531283
